electricity	system	CREATE-PROVIDE-GENERATE-SELL
water	system	CREATE-PROVIDE-GENERATE-SELL
power	system	CREATE-PROVIDE-GENERATE-SELL
care	system	CREATE-PROVIDE-GENERATE-SELL
electricity	grid	CREATE-PROVIDE-GENERATE-SELL
market	action	LOCATION
market	activity	LOCATION
market	barrier	LOCATION
market	competition	LOCATION
market	emergency	LOCATION
market	force	LOCATION
market	insider	LOCATION
market	intervention	LOCATION
market	niche	LOCATION
market	sell-offs	LOCATION
market	storm	LOCATION
market	supply	LOCATION
market	turbulence	LOCATION
market	turmoil	LOCATION
market	wave	LOCATION
background	music	LOCATION
rabies	certificate	OTHER
business	college	OTHER
security	forum	OTHER
family	irony	OTHER
mob	hearing	OTHER
terror	recommendation	OTHER
membership	roll	OTHER
poverty	roll	OTHER
village	grocer	LOCATION
village	pariah	LOCATION
village	schoolmarm	LOCATION
village	tyrant	LOCATION
township	resident	LOCATION
township	violence	LOCATION
coast	city	LOCATION
coast	highway	LOCATION
coast	region	LOCATION
coast	state	LOCATION
coast	town	LOCATION
county	jail	LOCATION
district	attorney	LOCATION
district	office	LOCATION
ice	fisherman	LOCATION
county	supremacist	LOCATION
district	police	LOCATION
island	newspaper	LOCATION
island	resident	LOCATION
island	resort	LOCATION
mainland	authority	LOCATION
mainland	company	LOCATION
mainland	market	LOCATION
mainland	official	LOCATION
forest	fire	LOCATION
jungle	camp	LOCATION
mountain	bicycle	LOCATION
mountain	bike	LOCATION
mountain	biking	LOCATION
mountain	goat	LOCATION
mountain	village	LOCATION
sea	force	LOCATION
sea	shell	LOCATION
land	border	LOCATION
land	force	LOCATION
land	invasion	LOCATION
land	mine	LOCATION
space	activity	LOCATION
space	alien	LOCATION
space	center	LOCATION
space	debris	LOCATION
space	discovery	LOCATION
space	flight	LOCATION
space	odyssey	LOCATION
space	radiation	LOCATION
space	satellite	LOCATION
space	ship	LOCATION
space	shuttle	LOCATION
space	traveler	LOCATION
street	battle	LOCATION
street	brawl	LOCATION
street	child	LOCATION
street	clash	LOCATION
street	corner	LOCATION
street	crime	LOCATION
street	dealer	LOCATION
street	demonstration	LOCATION
street	fair	LOCATION
street	festival	LOCATION
street	fight	LOCATION
street	fighter	LOCATION
street	fighting	LOCATION
street	gang	LOCATION
street	kid	LOCATION
street	lawyer	LOCATION
street	life	LOCATION
street	light	LOCATION
street	market	LOCATION
street	party	LOCATION
street	peddler	LOCATION
street	people	LOCATION
street	performer	LOCATION
street	price	LOCATION
street	protest	LOCATION
street	scene	LOCATION
street	station	LOCATION
street	theater	LOCATION
street	value	LOCATION
street	vendor	LOCATION
street	violence	LOCATION
highway	accident	LOCATION
highway	assistance	LOCATION
highway	death	LOCATION
highway	officer	LOCATION
highway	patrol	LOCATION
highway	ramp	LOCATION
highway	robbery	LOCATION
highway	sign	LOCATION
highway	traffic	LOCATION
highway	traveler	LOCATION
waterfront	highway	LOCATION
waterfront	home	LOCATION
hill	town	LOCATION
midtown	hotel	LOCATION
woodland	hill	LOCATION
community	resident	LOCATION
beach	boy	LOCATION
beach	city	LOCATION
beach	community	LOCATION
beach	house	LOCATION
beach	party	LOCATION
beach	post	LOCATION
beach	resort	LOCATION
beach	town	LOCATION
beach	volleyball	LOCATION
area	employment	LOCATION
area	hospital	LOCATION
area	resident	LOCATION
area	school	LOCATION
area	store	LOCATION
ground	assault	LOCATION
ground	battery	LOCATION
ground	campaign	LOCATION
ground	control	LOCATION
ground	controller	LOCATION
ground	crew	LOCATION
ground	equipment	LOCATION
ground	fighting	LOCATION
ground	force	LOCATION
ground	game	LOCATION
ground	invasion	LOCATION
ground	offensive	LOCATION
ground	operation	LOCATION
ground	personnel	LOCATION
ground	transportation	LOCATION
ground	troop	LOCATION
ground	worker	LOCATION
state	economy	LOCATION
state	figure	LOCATION
state	primary	LOCATION
state	record	LOCATION
state	resident	LOCATION
state	homeowner	LOCATION
state	voter	LOCATION
water	serpent	LOCATION
water	exercise	LOCATION
water	raft	LOCATION
water	mussel	LOCATION
water	flower	LOCATION
water	spider	LOCATION
water	bug	LOCATION
water	footwear	LOCATION
water	shellfish	LOCATION
water	pearl	LOCATION
water	fauna	LOCATION
water	eel	LOCATION
water	trout	LOCATION
water	anchovy	LOCATION
finance	share	RELATIONAL-NOUN-COMPLEMENT
auto	share	RELATIONAL-NOUN-COMPLEMENT
bearer	share	RELATIONAL-NOUN-COMPLEMENT
property	share	RELATIONAL-NOUN-COMPLEMENT
technology	share	RELATIONAL-NOUN-COMPLEMENT
plantation	share	RELATIONAL-NOUN-COMPLEMENT
real estate	share	RELATIONAL-NOUN-COMPLEMENT
depository	share	RELATIONAL-NOUN-COMPLEMENT
mining	share	RELATIONAL-NOUN-COMPLEMENT
banking	share	RELATIONAL-NOUN-COMPLEMENT
treasury	share	RELATIONAL-NOUN-COMPLEMENT
telecom	share	RELATIONAL-NOUN-COMPLEMENT
insurer	stock	RELATIONAL-NOUN-COMPLEMENT
utility	stock	RELATIONAL-NOUN-COMPLEMENT
electricity	stock	RELATIONAL-NOUN-COMPLEMENT
telecom	stock	RELATIONAL-NOUN-COMPLEMENT
wheat	stock	RELATIONAL-NOUN-COMPLEMENT
tech	stock	RELATIONAL-NOUN-COMPLEMENT
telecommunication	stock	RELATIONAL-NOUN-COMPLEMENT
technology	stock	RELATIONAL-NOUN-COMPLEMENT
property	stock	RELATIONAL-NOUN-COMPLEMENT
water	stock	RELATIONAL-NOUN-COMPLEMENT
banking	stock	RELATIONAL-NOUN-COMPLEMENT
consumer	stock	RELATIONAL-NOUN-COMPLEMENT
biotechnology	stock	RELATIONAL-NOUN-COMPLEMENT
drug	stock	RELATIONAL-NOUN-COMPLEMENT
biotech	stock	RELATIONAL-NOUN-COMPLEMENT
airline	stock	RELATIONAL-NOUN-COMPLEMENT
dealer	stock	RELATIONAL-NOUN-COMPLEMENT
mining	stock	RELATIONAL-NOUN-COMPLEMENT
treasury	stock	RELATIONAL-NOUN-COMPLEMENT
gasoline	stock	RELATIONAL-NOUN-COMPLEMENT
tobacco	stock	RELATIONAL-NOUN-COMPLEMENT
value	stock	RELATIONAL-NOUN-COMPLEMENT
insurance	stock	RELATIONAL-NOUN-COMPLEMENT
retail	stock	RELATIONAL-NOUN-COMPLEMENT
copper	stock	RELATIONAL-NOUN-COMPLEMENT
university	department	WHOLE+PART_OR_MEMBER_OF
army	division	WHOLE+PART_OR_MEMBER_OF
police	unit	WHOLE+PART_OR_MEMBER_OF
army	unit	WHOLE+PART_OR_MEMBER_OF
coalition	party	WHOLE+PART_OR_MEMBER_OF
government	organization	WHOLE+PART_OR_MEMBER_OF
artillery	system	PERFORM&ENGAGE_IN
auction	system	PERFORM&ENGAGE_IN
automation	system	PERFORM&ENGAGE_IN
aviation	system	PERFORM&ENGAGE_IN
banking	system	PERFORM&ENGAGE_IN
billing	system	PERFORM&ENGAGE_IN
certification	system	PERFORM&ENGAGE_IN
circulation	system	PERFORM&ENGAGE_IN
compensation	system	PERFORM&ENGAGE_IN
conditioning	system	PERFORM&ENGAGE_IN
delivery	system	PERFORM&ENGAGE_IN
development	system	PERFORM&ENGAGE_IN
election	system	PERFORM&ENGAGE_IN
employment	system	PERFORM&ENGAGE_IN
examination	system	PERFORM&ENGAGE_IN
finance	system	PERFORM&ENGAGE_IN
financing	system	PERFORM&ENGAGE_IN
generation	system	PERFORM&ENGAGE_IN
government	system	PERFORM&ENGAGE_IN
imaging	system	PERFORM&ENGAGE_IN
injection	system	PERFORM&ENGAGE_IN
inspection	system	PERFORM&ENGAGE_IN
insurance	system	PERFORM&ENGAGE_IN
intelligence	system	PERFORM&ENGAGE_IN
irrigation	system	PERFORM&ENGAGE_IN
lighting	system	PERFORM&ENGAGE_IN
lottery	system	PERFORM&ENGAGE_IN
manufacturing	system	PERFORM&ENGAGE_IN
marketing	system	PERFORM&ENGAGE_IN
navigation	system	PERFORM&ENGAGE_IN
office	system	PERFORM&ENGAGE_IN
restraint	system	PERFORM&ENGAGE_IN
payment	system	PERFORM&ENGAGE_IN
police	system	PERFORM&ENGAGE_IN
procurement	system	PERFORM&ENGAGE_IN
publishing	system	PERFORM&ENGAGE_IN
recognition	system	PERFORM&ENGAGE_IN
recycling	system	PERFORM&ENGAGE_IN
settlement	system	PERFORM&ENGAGE_IN
shareholding	system	PERFORM&ENGAGE_IN
space	system	PERFORM&ENGAGE_IN
taxation	system	PERFORM&ENGAGE_IN
telecommunication	system	PERFORM&ENGAGE_IN
treatment	system	PERFORM&ENGAGE_IN
suspension	system	PERFORM&ENGAGE_IN
verification	system	PERFORM&ENGAGE_IN
videoconferencing	system	PERFORM&ENGAGE_IN
voice	system	PERFORM&ENGAGE_IN
voting	system	PERFORM&ENGAGE_IN
banking	network	PERFORM&ENGAGE_IN
intelligence	network	PERFORM&ENGAGE_IN
managing	network	PERFORM&ENGAGE_IN
marketing	network	PERFORM&ENGAGE_IN
telecommunication	network	PERFORM&ENGAGE_IN
consultation	mechanism	PERFORM&ENGAGE_IN
financing	mechanism	PERFORM&ENGAGE_IN
pricing	mechanism	PERFORM&ENGAGE_IN
settlement	mechanism	PERFORM&ENGAGE_IN
eating	disorder	OTHER
hyperactivity	disorder	OTHER
character	flaw	OTHER
security	flaw	OTHER
budget	difficulty	OTHER
acre	fire	MEASURE
acre	development	MEASURE
acre	lake	MEASURE
acre	area	MEASURE
acre	site	MEASURE
acre	north	MEASURE
acre	lot	MEASURE
acre	project	MEASURE
acre	property	MEASURE
acre	ranch	MEASURE
acre	island	MEASURE
acre	plot	MEASURE
acre	parcel	MEASURE
acre	campus	MEASURE
acre	complex	MEASURE
acre	estate	MEASURE
acre	tract	MEASURE
acre	facility	MEASURE
acre	farm	MEASURE
jury	tampering	OTHER
witness	tampering	OTHER
police	sympathizer	OTHER
accounting	problem	OTHER
adjustment	problem	OTHER
banking	problem	OTHER
billing	problem	OTHER
budget	problem	OTHER
business	problem	OTHER
cash	problem	OTHER
conflict-of-interest	problem	OTHER
control	problem	OTHER
credit	problem	OTHER
crime	problem	OTHER
delivery	problem	OTHER
development	problem	OTHER
distribution	problem	OTHER
drinking	problem	OTHER
drug	problem	OTHER
earnings	problem	OTHER
employment	problem	OTHER
equipment	problem	OTHER
family	problem	OTHER
financing	problem	OTHER
hamstring	problem	OTHER
housing	problem	OTHER
image	problem	OTHER
inflation	problem	OTHER
infrastructure	problem	OTHER
labor	problem	OTHER
liability	problem	OTHER
light	problem	OTHER
manufacturing	problem	OTHER
marketing	problem	OTHER
millennium	problem	OTHER
money	problem	OTHER
morale	problem	OTHER
parking	problem	OTHER
payment	problem	OTHER
pricing	problem	OTHER
refugee	problem	OTHER
relation	problem	OTHER
road	problem	OTHER
security	problem	OTHER
shoulder	problem	OTHER
state	problem	OTHER
system	problem	OTHER
transport	problem	OTHER
visa	problem	OTHER
vision	problem	OTHER
water	problem	OTHER
wiring	problem	OTHER
work	problem	OTHER
labor	trouble	OTHER
degree	assault	MEASURE
middle class	life	MEASURE
world class	company	MEASURE
convenience	store	MEASURE
ski	area	PERFORM&ENGAGE_IN
track	athlete	PERFORM&ENGAGE_IN
blues	band	PERFORM&ENGAGE_IN
ball	cap	PERFORM&ENGAGE_IN
poker	chip	PERFORM&ENGAGE_IN
hockey	club	PERFORM&ENGAGE_IN
soccer	club	PERFORM&ENGAGE_IN
sports	club	PERFORM&ENGAGE_IN
race	driver	PERFORM&ENGAGE_IN
sports	facility	PERFORM&ENGAGE_IN
baseball	field	PERFORM&ENGAGE_IN
softball	field	PERFORM&ENGAGE_IN
pool	hall	PERFORM&ENGAGE_IN
baseball	hat	PERFORM&ENGAGE_IN
hula	hoop	PERFORM&ENGAGE_IN
soccer	league	PERFORM&ENGAGE_IN
poker	machine	PERFORM&ENGAGE_IN
baseball	program	PERFORM&ENGAGE_IN
ski	resort	PERFORM&ENGAGE_IN
ski	slope	PERFORM&ENGAGE_IN
soccer	squad	PERFORM&ENGAGE_IN
craps	table	PERFORM&ENGAGE_IN
baseball	team	PERFORM&ENGAGE_IN
freestyle	team	PERFORM&ENGAGE_IN
race	team	PERFORM&ENGAGE_IN
ski	team	PERFORM&ENGAGE_IN
soccer	team	PERFORM&ENGAGE_IN
softball	team	PERFORM&ENGAGE_IN
swim	team	PERFORM&ENGAGE_IN
title	team	PERFORM&ENGAGE_IN
track	team	PERFORM&ENGAGE_IN
volleyball	team	PERFORM&ENGAGE_IN
ski	trip	PERFORM&ENGAGE_IN
ski	vacation	PERFORM&ENGAGE_IN
labor	unrest	EXPERIENCER-OF-EXPERIENCE
consumer	attitude	EXPERIENCER-OF-EXPERIENCE
customer	attitude	EXPERIENCER-OF-EXPERIENCE
family	greed	EXPERIENCER-OF-EXPERIENCE
police	greed	EXPERIENCER-OF-EXPERIENCE
project	engineer	LEXICALIZED
shot	clock	LEXICALIZED
fashion	statement	LEXICALIZED
sports	bar	LEXICALIZED
family	tree	LEXICALIZED
wind	farm	LEXICALIZED
spray	paint	LEXICALIZED
cutthroat	trout	LEXICALIZED
turtle	dove	LEXICALIZED
career	ladder	LEXICALIZED
widow	spider	LEXICALIZED
crack	baby	LEXICALIZED
coach	potato	LEXICALIZED
mother	ship	LEXICALIZED
green	movement	LEXICALIZED
limit	order	LEXICALIZED
pickup	game	LEXICALIZED
subsistence	farmer	LEXICALIZED
ice	cream	LEXICALIZED
bedroom	community	LEXICALIZED
vice	president	LEXICALIZED
crown	prince	LEXICALIZED
bacillus	subtilis	LEXICALIZED
prime	rate	LEXICALIZED
discount	rate	LEXICALIZED
title	company	LEXICALIZED
hat	trick	LEXICALIZED
ambulance	chaser	LEXICALIZED
ambulance	chasing	LEXICALIZED
cruise	missile	LEXICALIZED
blood	bath	LEXICALIZED
staphylococcus	aureus	LEXICALIZED
pork barrel	politics	LEXICALIZED
index	arbitrage	LEXICALIZED
keyboard	allergy	LEXICALIZED
nux	vomica	LEXICALIZED
pichia	pastoris	LEXICALIZED
potato	bug	LEXICALIZED
sweetheart	deal	LEXICALIZED
soccer	mom	LEXICALIZED
flea	seed	LEXICALIZED
baby	boomer	LEXICALIZED
budget	pork	LEXICALIZED
people	person	LEXICALIZED
muscle	shirt	LEXICALIZED
soul	food	LEXICALIZED
market	order	LEXICALIZED
gutter	language	LEXICALIZED
folk	architecture	LEXICALIZED
broncs	cheer	LEXICALIZED
pay	phone	LEXICALIZED
pay	telephone	LEXICALIZED
poison	pill	LEXICALIZED
soccer	hooligan	LEXICALIZED
security	area	LEXICALIZED
muscle	car	LEXICALIZED
cottage	industry	LEXICALIZED
mother	lode	LEXICALIZED
title	track	LEXICALIZED
cease	fire	LEXICALIZED
point	blank	LEXICALIZED
alphabet	soup	LEXICALIZED
career	woman	LEXICALIZED
cult	classic	LEXICALIZED
privatization	voucher	LEXICALIZED
eye	candy	LEXICALIZED
face	amount	LEXICALIZED
face	value	LEXICALIZED
book	tour	LEXICALIZED
boot	camp	LEXICALIZED
pick	pocket	LEXICALIZED
folk	doctor	LEXICALIZED
flea	wort	LEXICALIZED
flea	market	LEXICALIZED
photo	finish	LEXICALIZED
coal	strike	LEXICALIZED
transport	strike	LEXICALIZED
poster	child	LEXICALIZED
body	heat	CREATOR-PROVIDER-CAUSE_OF
carrier	buzz	CREATOR-PROVIDER-CAUSE_OF
instrument	noise	CREATOR-PROVIDER-CAUSE_OF
jackhammer	noise	CREATOR-PROVIDER-CAUSE_OF
keyboard	noise	CREATOR-PROVIDER-CAUSE_OF
motorcycle	noise	CREATOR-PROVIDER-CAUSE_OF
helicopter	noise	CREATOR-PROVIDER-CAUSE_OF
shotgun	blast	CREATOR-PROVIDER-CAUSE_OF
aircraft	noise	CREATOR-PROVIDER-CAUSE_OF
crowd	noise	CREATOR-PROVIDER-CAUSE_OF
dolphin	noise	CREATOR-PROVIDER-CAUSE_OF
fan	noise	CREATOR-PROVIDER-CAUSE_OF
vaccine	damage	CREATOR-PROVIDER-CAUSE_OF
allergy	death	CREATOR-PROVIDER-CAUSE_OF
anthrax	death	CREATOR-PROVIDER-CAUSE_OF
impact	noise	CREATOR-PROVIDER-CAUSE_OF
artillery	blast	CREATOR-PROVIDER-CAUSE_OF
artillery	damage	CREATOR-PROVIDER-CAUSE_OF
artillery	fire	CREATOR-PROVIDER-CAUSE_OF
artillery	smoke	CREATOR-PROVIDER-CAUSE_OF
artillery	sound	CREATOR-PROVIDER-CAUSE_OF
rate	pressure	CREATOR-PROVIDER-CAUSE_OF
water	pressure	CREATOR-PROVIDER-CAUSE_OF
battery	power	CREATOR-PROVIDER-CAUSE_OF
police	statistic	CREATOR-PROVIDER-CAUSE_OF
state	statistic	CREATOR-PROVIDER-CAUSE_OF
drug	death	CREATOR-PROVIDER-CAUSE_OF
allergy	sufferer	CREATOR-PROVIDER-CAUSE_OF
budget	woe	CREATOR-PROVIDER-CAUSE_OF
penalty	agony	CREATOR-PROVIDER-CAUSE_OF
book	excerpt	CREATOR-PROVIDER-CAUSE_OF
musket	fire	CREATOR-PROVIDER-CAUSE_OF
tobacco	smoke	CREATOR-PROVIDER-CAUSE_OF
adrenaline	rush	CREATOR-PROVIDER-CAUSE_OF
job	stress	CREATOR-PROVIDER-CAUSE_OF
drug	agent	ORGANIZE&SUPERVISE&AUTHORITY
firearm	agent	ORGANIZE&SUPERVISE&AUTHORITY
sports	agent	ORGANIZE&SUPERVISE&AUTHORITY
aviation	authority	ORGANIZE&SUPERVISE&AUTHORITY
banking	authority	ORGANIZE&SUPERVISE&AUTHORITY
borrowing	authority	ORGANIZE&SUPERVISE&AUTHORITY
election	authority	ORGANIZE&SUPERVISE&AUTHORITY
electricity	authority	ORGANIZE&SUPERVISE&AUTHORITY
military	authority	ORGANIZE&SUPERVISE&AUTHORITY
prison	authority	ORGANIZE&SUPERVISE&AUTHORITY
security	authority	ORGANIZE&SUPERVISE&AUTHORITY
soccer	authority	ORGANIZE&SUPERVISE&AUTHORITY
telecommunication	authority	ORGANIZE&SUPERVISE&AUTHORITY
university	authority	ORGANIZE&SUPERVISE&AUTHORITY
water	authority	ORGANIZE&SUPERVISE&AUTHORITY
government	authority	ORGANIZE&SUPERVISE&AUTHORITY
appeal	board	ORGANIZE&SUPERVISE&AUTHORITY
ethics	board	ORGANIZE&SUPERVISE&AUTHORITY
water	board	ORGANIZE&SUPERVISE&AUTHORITY
co-op	board	ORGANIZE&SUPERVISE&AUTHORITY
labor	board	ORGANIZE&SUPERVISE&AUTHORITY
security	body	ORGANIZE&SUPERVISE&AUTHORITY
soccer	body	ORGANIZE&SUPERVISE&AUTHORITY
sports	body	ORGANIZE&SUPERVISE&AUTHORITY
ethics	commission	ORGANIZE&SUPERVISE&AUTHORITY
security	commission	ORGANIZE&SUPERVISE&AUTHORITY
affair	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
banking	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
baseball	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
corrections	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
election	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
environment	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
insurance	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
labor	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
land	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
peace	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
transport	commissioner	ORGANIZE&SUPERVISE&AUTHORITY
affair	committee	ORGANIZE&SUPERVISE&AUTHORITY
ethics	committee	ORGANIZE&SUPERVISE&AUTHORITY
property	committee	ORGANIZE&SUPERVISE&AUTHORITY
security	committee	ORGANIZE&SUPERVISE&AUTHORITY
payroll	job	ORGANIZE&SUPERVISE&AUTHORITY
affair	ministry	ORGANIZE&SUPERVISE&AUTHORITY
economy	ministry	ORGANIZE&SUPERVISE&AUTHORITY
transport	ministry	ORGANIZE&SUPERVISE&AUTHORITY
affair	officer	ORGANIZE&SUPERVISE&AUTHORITY
compliance	officer	ORGANIZE&SUPERVISE&AUTHORITY
correction	officer	ORGANIZE&SUPERVISE&AUTHORITY
credit	officer	ORGANIZE&SUPERVISE&AUTHORITY
custom	officer	ORGANIZE&SUPERVISE&AUTHORITY
election	officer	ORGANIZE&SUPERVISE&AUTHORITY
finance	officer	ORGANIZE&SUPERVISE&AUTHORITY
prison	officer	ORGANIZE&SUPERVISE&AUTHORITY
relations	officer	ORGANIZE&SUPERVISE&AUTHORITY
security	officer	ORGANIZE&SUPERVISE&AUTHORITY
technology	officer	ORGANIZE&SUPERVISE&AUTHORITY
affair	official	ORGANIZE&SUPERVISE&AUTHORITY
alliance	official	ORGANIZE&SUPERVISE&AUTHORITY
authority	official	ORGANIZE&SUPERVISE&AUTHORITY
aviation	official	ORGANIZE&SUPERVISE&AUTHORITY
banking	official	ORGANIZE&SUPERVISE&AUTHORITY
baseball	official	ORGANIZE&SUPERVISE&AUTHORITY
bid	official	ORGANIZE&SUPERVISE&AUTHORITY
budget	official	ORGANIZE&SUPERVISE&AUTHORITY
child	official	ORGANIZE&SUPERVISE&AUTHORITY
commerce	official	ORGANIZE&SUPERVISE&AUTHORITY
control	official	ORGANIZE&SUPERVISE&AUTHORITY
correction	official	ORGANIZE&SUPERVISE&AUTHORITY
custom	official	ORGANIZE&SUPERVISE&AUTHORITY
development	official	ORGANIZE&SUPERVISE&AUTHORITY
disaster	official	ORGANIZE&SUPERVISE&AUTHORITY
district	official	ORGANIZE&SUPERVISE&AUTHORITY
drug	official	ORGANIZE&SUPERVISE&AUTHORITY
election	official	ORGANIZE&SUPERVISE&AUTHORITY
environment	official	ORGANIZE&SUPERVISE&AUTHORITY
fair	official	ORGANIZE&SUPERVISE&AUTHORITY
finance	official	ORGANIZE&SUPERVISE&AUTHORITY
forestry	official	ORGANIZE&SUPERVISE&AUTHORITY
highway	official	ORGANIZE&SUPERVISE&AUTHORITY
insurance	official	ORGANIZE&SUPERVISE&AUTHORITY
intelligence	official	ORGANIZE&SUPERVISE&AUTHORITY
lottery	official	ORGANIZE&SUPERVISE&AUTHORITY
market	official	ORGANIZE&SUPERVISE&AUTHORITY
marketing	official	ORGANIZE&SUPERVISE&AUTHORITY
personnel	official	ORGANIZE&SUPERVISE&AUTHORITY
procurement	official	ORGANIZE&SUPERVISE&AUTHORITY
project	official	ORGANIZE&SUPERVISE&AUTHORITY
publishing	official	ORGANIZE&SUPERVISE&AUTHORITY
race	official	ORGANIZE&SUPERVISE&AUTHORITY
refugee	official	ORGANIZE&SUPERVISE&AUTHORITY
relief	official	ORGANIZE&SUPERVISE&AUTHORITY
replay	official	ORGANIZE&SUPERVISE&AUTHORITY
rescue	official	ORGANIZE&SUPERVISE&AUTHORITY
security	official	ORGANIZE&SUPERVISE&AUTHORITY
soccer	official	ORGANIZE&SUPERVISE&AUTHORITY
space	official	ORGANIZE&SUPERVISE&AUTHORITY
sports	official	ORGANIZE&SUPERVISE&AUTHORITY
tourist	official	ORGANIZE&SUPERVISE&AUTHORITY
track	official	ORGANIZE&SUPERVISE&AUTHORITY
transit	official	ORGANIZE&SUPERVISE&AUTHORITY
transport	official	ORGANIZE&SUPERVISE&AUTHORITY
water	official	ORGANIZE&SUPERVISE&AUTHORITY
narcotic	police	ORGANIZE&SUPERVISE&AUTHORITY
riot	police	ORGANIZE&SUPERVISE&AUTHORITY
labor	secretary	ORGANIZE&SUPERVISE&AUTHORITY
payroll	operation	ORGANIZE&SUPERVISE&AUTHORITY
affair	subcommittee	ORGANIZE&SUPERVISE&AUTHORITY
affairs	division	ORGANIZE&SUPERVISE&AUTHORITY
network	division	ORGANIZE&SUPERVISE&AUTHORITY
system	division	ORGANIZE&SUPERVISE&AUTHORITY
network	company	ORGANIZE&SUPERVISE&AUTHORITY
system	company	ORGANIZE&SUPERVISE&AUTHORITY
statistics	bureau	ORGANIZE&SUPERVISE&AUTHORITY
committee	chairmanship	ORGANIZE&SUPERVISE&AUTHORITY
election	commission	ORGANIZE&SUPERVISE&AUTHORITY
finance	ministry	ORGANIZE&SUPERVISE&AUTHORITY
relation	office	ORGANIZE&SUPERVISE&AUTHORITY
environment	ministry	ORGANIZE&SUPERVISE&AUTHORITY
election	committee	ORGANIZE&SUPERVISE&AUTHORITY
environment	committee	ORGANIZE&SUPERVISE&AUTHORITY
employment	office	ORGANIZE&SUPERVISE&AUTHORITY
employment	department	ORGANIZE&SUPERVISE&AUTHORITY
environment	department	ORGANIZE&SUPERVISE&AUTHORITY
relations	committee	ORGANIZE&SUPERVISE&AUTHORITY
relations	department	ORGANIZE&SUPERVISE&AUTHORITY
relations	firm	ORGANIZE&SUPERVISE&AUTHORITY
appropriation	subcommittee	ORGANIZE&SUPERVISE&AUTHORITY
aviation	subcommittee	ORGANIZE&SUPERVISE&AUTHORITY
commerce	subcommittee	ORGANIZE&SUPERVISE&AUTHORITY
finance	subcommittee	ORGANIZE&SUPERVISE&AUTHORITY
telecommunication	subcommittee	ORGANIZE&SUPERVISE&AUTHORITY
affairs	office	ORGANIZE&SUPERVISE&AUTHORITY
budget	office	ORGANIZE&SUPERVISE&AUTHORITY
ethics	office	ORGANIZE&SUPERVISE&AUTHORITY
account	committee	ORGANIZE&SUPERVISE&AUTHORITY
appeal	committee	ORGANIZE&SUPERVISE&AUTHORITY
budget	committee	ORGANIZE&SUPERVISE&AUTHORITY
labor	committee	ORGANIZE&SUPERVISE&AUTHORITY
market	committee	ORGANIZE&SUPERVISE&AUTHORITY
rules	committee	ORGANIZE&SUPERVISE&AUTHORITY
strike	committee	ORGANIZE&SUPERVISE&AUTHORITY
affairs	department	ORGANIZE&SUPERVISE&AUTHORITY
highway	department	ORGANIZE&SUPERVISE&AUTHORITY
labor	department	ORGANIZE&SUPERVISE&AUTHORITY
land	department	ORGANIZE&SUPERVISE&AUTHORITY
sports	department	ORGANIZE&SUPERVISE&AUTHORITY
water	department	ORGANIZE&SUPERVISE&AUTHORITY
fraud	allegation	TOPIC
bomb	threat	TOPIC
strike	threat	TOPIC
takeover	threat	TOPIC
budget	message	TOPIC
toll	message	TOPIC
eviction	notice	TOPIC
research	field	PERFORM&ENGAGE_IN
soccer	field	PERFORM&ENGAGE_IN
research	lab	PERFORM&ENGAGE_IN
conference	room	PERFORM&ENGAGE_IN
research	laboratory	PERFORM&ENGAGE_IN
work	place	PERFORM&ENGAGE_IN
chat	room	PERFORM&ENGAGE_IN
exercise	room	PERFORM&ENGAGE_IN
interview	room	PERFORM&ENGAGE_IN
wiggle	room	PERFORM&ENGAGE_IN
dump	site	PERFORM&ENGAGE_IN
research	site	PERFORM&ENGAGE_IN
retail	site	PERFORM&ENGAGE_IN
work	site	PERFORM&ENGAGE_IN
retail	space	PERFORM&ENGAGE_IN
work	space	PERFORM&ENGAGE_IN
research	station	PERFORM&ENGAGE_IN
transfer	station	PERFORM&ENGAGE_IN
work	station	PERFORM&ENGAGE_IN
rest	stop	PERFORM&ENGAGE_IN
control	facility	PERFORM&ENGAGE_IN
research	facility	PERFORM&ENGAGE_IN
support	facility	PERFORM&ENGAGE_IN
research	center	PERFORM&ENGAGE_IN
rest	area	PERFORM&ENGAGE_IN
work	area	PERFORM&ENGAGE_IN
check	point	PERFORM&ENGAGE_IN
hiring	practice	OTHER
pricing	practice	OTHER
point	midway	MEASURE
point	shooter	MEASURE
point	advantage	MEASURE
point	drop	MEASURE
point	win	MEASURE
point	favorite	MEASURE
point	game	MEASURE
point	scale	MEASURE
point	loss	MEASURE
point	performance	MEASURE
point	loser	MEASURE
point	spread	MEASURE
point	gain	MEASURE
point	race	MEASURE
point	play	MEASURE
point	leader	MEASURE
point	effort	MEASURE
point	program	MEASURE
point	plunge	MEASURE
point	lead	MEASURE
point	victory	MEASURE
point	shooting	MEASURE
point	rise	MEASURE
point	shot	MEASURE
